dimension	cluster	cluster_elements	means_cases	means_deaths	means_mobility
Cases	c-63	Areal,Engenheiro Paulo de Frontin,Mangaratiba	2.523148835602123	2.505629302971688	2.6431571053618295
Cases	c-64	Itatiaia,Aperibé,Carapebus	2.4761715228666112	2.4761715228666112	2.6033370828646416
Cases	c-65	Carmo,Santo Antônio de Pádua	2.746854606860419	2.746854606860419	2.8180352455942996
Cases	c-66	Comendador Levy Gasparian,Cantagalo	2.7251893703567323	2.7251893703567323	2.7492688413948247
Cases	c-67	Silva Jardim,Seropédica,Queimados	3.282719562021297	3.2819294570458015	3.3507311586051727
Cases	c-68	Joaquim Távora,Santa Mariana	1.231509463294747	1.2022018395312672	1.3294900637420324
Cases	c-69	Santo Antônio do Sudoeste,Araruna,Paiçandu,Sengés	0.2292120042964926	0.21613940827542644	0.44976565429321336
Cases	c-70	Rebouças,Colombo	0.9775476845888862	0.9685583096727305	1.1480877390326205
Cases	c-71	Santa Tereza do Oeste,Douradina	0.9045123417357407	0.9033271842724967	0.9459130108736412
Cases	c-72	Santa Isabel do Ivaí,Terra Rica,Cidade Gaúcha,Clevelândia,Mamborê,Jaguapitã,Florestópolis,Planalto,Laranjeiras do Sul,Piraí do Sul	0.8349249282137083	0.833699493173734	0.8603562054743161
Cases	c-73	Porecatu,Salto do Lontra,Candói,Altônia,Curiúva,Santa Terezinha de Itaipu	0.272964980220423	0.27217487524492695	0.3044494438195228
Cases	c-74	Uraí,Quitandinha,Carambeí,Ibaiti,Missal	0.1782683574617129	0.17408251274256786	0.20100112485939275
Cases	c-75	Terra Roxa,Prudentópolis	0.35112189597188004	0.3258308134764534	0.6770903637045369
Cases	c-76	Jandaia do Sul,Pitanga,Realeza,Arapoti	0.8394598657991431	0.8394598657991431	0.8618672665916761
Cases	c-77	Ervália,Guaranésia	2.220199253777041	2.2190140963137974	2.252793400824897
Cases	c-78	Conselheiro Pena,Santa Juliana	5.161332015120406	5.158004857482554	5.195369328833895
Cases	c-79	Nova Ponte,Francisco Sá	2.061705067203685	2.0542125869399372	2.141638545181853
Cases	c-80	Divino,Poço Fundo	2.019927520451424	2.019927520451424	2.039276340457443
Cases	c-81	Lambari,Paraguaçu	2.9208026059427645	2.9161723253953014	3.00856767904012
Cases	c-82	Rio Acima,Lima Duarte	2.881007116248588	2.8798219587853437	2.897225346831646
Cases	c-83	Turmalina,Prados	2.3405094810915603	2.3362607360283807	2.4720472440944876
Cases	c-84	Jaíba,Juruaia	1.6571874877746064	1.6571874877746064	1.6888451443569557
Cases	c-85	Campo Belo,Abaeté	1.094435007748126	1.08969437789515	1.6230971128608926
Cases	c-86	Três Marias,Inhapim,Pedralva	2.647924122588495	2.6471340176129985	2.6844769403824524
Cases	c-87	Medina,Cássia	1.6015562198480784	1.6015562198480784	1.7331177352830895
Cases	c-88	Cristais,Machado	1.4236871524406578	1.4236871524406578	1.5201912260967383
Cases	c-89	Resplendor,Itaúna	1.4775193837439815	1.4744557961440459	1.8679227596550434
Cases	c-90	Brasília de Minas,Diamantina,Caetanópolis,Fronteira	1.8382373776609404	1.8376447989293183	2.035958005249344
Cases	c-91	Alvinópolis,Campanha	1.957719952936228	1.957719952936228	1.9812710911136107
Cases	c-92	Rio Pomba,Serra do Salitre	1.298735091168759	1.2847339002208562	1.4633108361454819
Cases	c-93	Perdizes,São João Nepomuceno,Botelhos	1.3445635206317297	1.3445635206317297	1.3609486314210726
Cases	c-94	Matias Barbosa,Conceição do Mato Dentro,Perdões	1.155709037053051	1.155709037053051	1.199793775778028
Cases	c-95	Matozinhos,Nova Era	0.9582078638052011	0.9523924257944938	1.7014810648668919
Cases	c-96	Muzambinho,Borda da Mata	2.294943064139546	2.294943064139546	2.326152980877391
Cases	c-97	Bocaiúva,Bicas,Bom Despacho	2.775299806677594	2.775299806677594	2.813992000999876
Cases	c-98	Areado,Passa Quatro	2.721196866110471	2.721196866110471	2.730352455943008
Cases	c-99	Barroso,Carlos Chagas	1.8540758990788517	1.8540758990788517	1.9306149231346086
Cases	c-100	Manhumirim,Estiva	1.6938938266841377	1.6916338610631625	1.744000749906262
Cases	c-101	Martinho Campos,Elói Mendes	1.2215540276288315	1.2087456102850278	1.6888826396700416
Cases	c-102	Resende Costa,São Roque de Minas	1.4988363093757884	1.4988363093757884	1.53350206224222
Cases	c-103	Salinas,Dores do Indaiá,Santa Maria de Itabira,Mantena,Alterosa,Coração de Jesus,São Gonçalo do Sapucaí,Nova Resende,Antônio Carlos,São Domingos do Prata,Mar de Espanha,Itamonte,Porteirinha,Rio Paranaíba,São João Evangelista,Maria da Fé,Vazante,Congonhal,Carmo do Paranaíba,Pompéu,Capitólio,Monte Sião,Lagoa Formosa,Rio Piracicaba,Itaú de Minas,Monte Azul,Ipanema	1.490417938083516	1.4898249302808073	1.5372397894707612
Cases	c-104	Raul Soares,Caldas,Carmo de Minas,Felixlândia,Teixeiras	1.4858825203991457	1.4821007872640568	1.5151106111736037
Cases	c-105	Santa Maria do Pará,Igarapé-Açu	3.3479410056796883	3.3333163403534574	3.4619422572178493
Cases	c-106	Moju,Novo Progresso,Óbidos	2.9886280834922494	2.983753195050172	3.152924634420699
Cases	c-107	Vigia,Rurópolis,Alenquer	3.2265904303423922	3.216184807071843	3.337476565429322
Cases	c-108	Anapu,Rondon do Pará	2.0427799203490804	2.0336373247005213	2.239201349831271
Cases	c-109	São Geraldo do Araguaia,Ulianópolis	2.009788487007708	2.00822179406018	2.0738470191226095
Cases	c-110	Breu Branco,Brasil Novo,Curionópolis	1.5980757924456803	1.5938709105786775	1.7582114735658039
Cases	c-111	Almeirim,Portel	2.792273864608035	2.792273864608035	2.822440944881891
Cases	c-112	Itupiranga,Mocajuba,Uruará	2.425787100752393	2.4226266808504087	2.5090926134233227
Cases	c-113	Terra Santa,São Félix do Xingu,Concórdia do Pará	2.267300681963278	2.2668385001809797	2.305268091488564
Cases	c-114	Rio Maria,São Domingos do Araguaia,Santana do Araguaia	2.0812064209456884	2.0812064209456884	2.092294713160855
Cases	c-115	Itacaré,Gandu	4.203243689776199	4.203243689776199	4.2353205849268845
Cases	c-116	Itajuípe,Maragogipe	3.6073021995355807	3.6073021995355807	3.6747281589801286
Cases	c-117	Belo Campo,Medeiros Neto	2.734396580230604	2.7313329926306684	2.801462317210348
Cases	c-118	Uauá,Barra da Estiva	2.591710303297033	2.5905251458337886	2.622590926134233
Cases	c-119	Uruçuca,São Félix do Coribe,Itanhém,Itatim,Santa Maria da Vitória	2.5413828078495313	2.540908744864234	2.5876640419947514
Cases	c-120	Cachoeira,Amargosa,Miguel Calmon	2.309777696726609	2.309777696726609	2.3589613798275217
Cases	c-121	Entre Rios,Itapetinga,Correntina	2.157351341848581	2.1553089501152907	2.29859392575928
Cases	c-122	Alcobaça,Mutuípe	2.2336902145797946	2.231811784443103	2.3104049493813275
Cases	c-123	Caravelas,Itabela	3.874759751256825	3.874759751256825	3.9063742032245985
Cases	c-124	Laje,Cândido Sales	3.0162020411958332	3.0162020411958332	3.082770903637045
Cases	c-125	Muritiba,Capim Grosso,Iguaí,Lapão	3.1657861284522086	3.1657861284522086	3.185583052118485
Cases	c-126	Coaraci,Ibotirama,Ribeira do Pombal	2.6698405767755116	2.6685882900177176	2.7212035995500563
Cases	c-127	Itiúba,Barra do Choça,Curaçá,Araci,Bom Jesus da Lapa,Xique-Xique,Livramento de Nossa Senhora	2.4033518871812083	2.4019974215089297	2.4725212919813595
Cases	c-128	Belmonte,Euclides da Cunha	2.4763313110481935	2.4763313110481935	2.510873640794901
Cases	c-129	Cansanção,Itarantim	2.8467789745391325	2.8467789745391325	2.8579115110611175
Cases	c-130	Alhandra,Solânea	4.252387626336389	4.252387626336389	4.273322084739409
Cases	c-131	Alagoa Nova,Cuité	4.029916523018276	4.029916523018276	4.050524934383202
Cases	c-132	Guaçuí,Anchieta	4.193624702491153	4.193624702491153	4.292182227221598
Cases	c-133	Fundão,Santa Maria de Jetibá,Iúna,Santa Leopoldina,Piúma,Pinheiros,Marataízes,Vila Valério,Bom Jesus do Norte,São Roque do Canaã,Domingos Martins,Iconha,Ecoporanga,Montanha,Pedro Canário,Presidente Kennedy,Venda Nova do Imigrante,Itapemirim,Vargem Alta	4.077922075074977	4.077922075074977	4.104922739920672
Cases	c-134	Marilândia,Pancas	3.8977282211284625	3.8977282211284625	3.926602924634423
Cases	c-135	São Paulo do Potengi,Extremoz	2.9093968139087965	2.871478136061314	3.2091301087364075
Cases	c-136	Caraúbas,Goianinha,Jardim de Piranhas,João Câmara,Macau	3.734003200975343	3.731202962785762	3.7989313835770524
Cases	c-137	Piranhas,Piracanjuba	2.5348028717750264	2.5336177143117826	2.6561492313460815
Cases	c-138	Caçu,Cachoeira Alta,Rialma,Guapó	2.3758500930859827	2.3758500930859827	2.4079208848893896
Cases	c-139	Corumbaíba,Sanclerlândia,Rubiataba,Campinorte	1.8456775878748137	1.8450850091431916	1.8759467566554187
Cases	c-140	Orizona,Cidade Ocidental,Caiapônia,Posse,Jussara,Vianópolis	1.657639180925817	1.657639180925817	1.7516060492438446
Cases	c-141	Aripuanã,Diamantino	4.141181318057599	4.139302887920907	4.222478440194975
Cases	c-142	Brasnorte,Nova Xavantina	2.9353791611060736	2.927193408168878	3.0821897262842137
Cases	c-143	Peixoto de Azevedo,Mirassol d'Oeste,Confresa,Tapurah	3.120170931723374	3.120170931723374	3.142032245969253
Cases	c-144	Guaraí,Dianópolis	2.0127705239410596	1.9740539752124926	2.2434195725534303
Cases	c-145	Nova Mamoré,Colorado do Oeste,São Miguel do Guaporé	4.545538512715338	4.544748407739842	4.570228721409824
Cases	c-146	Campo do Brito,Barra dos Coqueiros,Carira,Laranjeiras	4.785281341071583	4.785281341071583	5.032339707536558
Cases	c-147	Nossa Senhora das Dores,Poço Verde	5.22360154360543	5.22360154360543	5.279190101237346
Cases	c-148	Terenos,Aparecida do Taboado,Ladário,Cassilândia	0.7937247528287505	0.7804517337018552	1.0820397450318713
Cases	c-149	Batayporã,Água Clara,Itaquiraí,Caarapó,Porto Murtinho,Camapuã,Angélica,Glória de Dourados,Rio Verde de Mato Grosso,Deodápolis,Nova Alvorada do Sul,Mundo Novo,Anastácio,Bela Vista	0.7195216019185143	0.7110755266979281	0.8462611816380097
Death	c-1	São Paulo,Recife,Salvador	-1.3122255464749382	-1.7568113992297762	10.484708161479817
Death	c-2	Ribeirão Preto,Londrina,Joinville,Florianópolis,Goiânia,Criciúma,Uberlândia,Belo Horizonte,Fortaleza,Balneário Camboriú,Rio de Janeiro,Maringá,São Caetano do Sul,Juiz de Fora,São José do Rio Preto,Porto Alegre,Curitiba,Sorocaba,Campinas	-1.118569463073724	-1.6092943175311856	8.477375525427743
Death	c-3	Osasco,Caxias do Sul	-1.201966134606613	-1.6432225594568455	8.714332583427074
Death	c-4	Castilho,Sales Oliveira	2.154153353007973	2.0992513297235598	2.444900637420323
Death	c-5	Divinolândia,Apiaí	2.3650966130384017	2.3620330254384663	2.480539932508436
Death	c-6	Cajati,Jaci	1.6889206315566403	1.6694598509286616	1.8166291713535814
Death	c-7	Sete Barras,Parapuã	1.4468105426705224	1.4387351390388399	1.510329958755156
Death	c-8	Bernardino de Campos,Iguape	1.3625454729169049	1.3625454729169049	1.4344769403824524
Death	c-9	Bofete,Paraibuna,Cordeirópolis,Monte Aprazível	1.7205157564851874	1.7199231777535653	1.8325271841019872
Death	c-10	Nazaré Paulista,Pirapozinho	1.9254072943305505	1.9242221368673067	2.2042557180352453
Death	c-11	Bom Jesus dos Perdões,São Simão	0.9842293283921593	0.9764251109392477	1.154911886014248
Death	c-12	Ipiguá,Pacaembu,Miguelópolis,Itariri,Engenheiro Coelho,Buri,Luís Antônio,Fartura	0.9355194688669772	0.9344747321749624	0.9967566554180725
Death	c-13	Palmares Paulista,Juquitiba,Nova Europa,Santa Adélia,Pardinho,Águas da Prata,Boa Esperança do Sul,Iperó,Pradópolis,Nova Granada	0.4705218505986033	0.4638760086079299	0.6316760404949383
Death	c-14	Chavantes,Santa Rita do Passa Quatro,Urânia	0.6397517871237656	0.6384995003659713	0.6943944506936633
Death	c-15	Cedral,Guareí,Severínia,Bálsamo,Getulina,Ouroeste,Mirante do Paranapanema,Santa Branca,Guapiaçu,Ariranha,Pindorama	0.7497229975187328	0.7471646358381833	0.8002232675461023
Death	c-16	Duartina,Rincão,Cardoso,Ibirá,Valentim Gentil,Estrela d'Oeste,Palestina,Monte Azul Paulista,Rinópolis	0.8826425327669166	0.8823791644417514	0.9015310586176728
Death	c-17	Barra do Ribeiro,Salto do Jacuí	3.7584212685191694	3.7584212685191694	3.793082114735659
Death	c-18	Mostardas,Cerro Largo	2.695666723644932	2.695666723644932	2.7378890138732666
Death	c-19	Palmares do Sul,Não-Me-Toque	1.9239045379201958	1.9147137751203889	2.0848706411698537
Death	c-20	São Francisco de Paula,Agudo	0.7487670380483831	0.7278562902046675	0.9183352080989875
Death	c-21	Roca Sales,Feliz	0.5740597061215448	0.5589815805617744	0.7580989876265465
Death	c-22	Jaguarão,Arroio do Sal	0.5563992178341658	0.5552140603709218	0.9758155230596175
Death	c-23	Piratini,Cidreira	0.8202838168751687	0.8141566416752976	0.9041619797525309
Death	c-24	Arroio do Tigre,Nova Santa Rita,Balneário Pinhal,Quaraí,Crissiumal,São Francisco de Assis,Pinheiro Machado,Tapes	0.7231209722136798	0.7206276860897425	0.7968785151856016
Death	c-25	Barão,Eldorado do Sul	0.8350460099998267	0.8350460099998267	1.385133108361455
Death	c-26	Júlio de Castilhos,Nova Bassano	1.6447199047833587	1.6416563171834229	1.7021934758155237
Death	c-27	Araricá,Nova Hartz,Restinga Sêca	1.2168489403714646	1.2168489403714646	1.2989563804524435
Death	c-28	Butiá,Morro Reuter,Entre-Ijuís,Capão do Leão	1.2717661302593464	1.2717661302593464	1.2934008248968878
Death	c-29	São Gabriel da Cachoeira,Presidente Figueiredo	3.3509275235250917	3.3306190097766852	3.4827334083239605
Death	c-30	Iranduba,Maués	3.381961352012344	3.375342292022677	3.482845894263217
Death	c-31	Itacoatiara,Boca do Acre,Rio Preto da Eva,Manicoré	3.285574254102716	3.2849816753710934	3.382086614173229
Death	c-32	Taquaritinga do Norte,São José do Egito	1.9206665719817133	1.902908520760427	2.098875140607425
Death	c-33	Aliança,São José do Belmonte,Petrolândia,Agrestina,Custódia	1.7942038069321868	1.7832190312946234	1.922579677540308
Death	c-34	São Bento do Una,Toritama	1.2405328346710547	1.2234756722640714	1.540701162354706
Death	c-35	Ipubi,Surubim,Pombos,Bodocó,Floresta	1.2740087273186376	1.2639524627678567	1.7255043119610047
Death	c-36	São Caitano,São José da Coroa Grande	1.3153518758722011	1.300345675061687	1.5395575553055871
Death	c-37	Sanharó,Camocim de São Félix,Betânia	2.9330148752168133	2.9330148752168133	2.973003374578178
Death	c-38	Canhotinho,Rio Formoso,Cabrobó	2.53276389606914	2.531049427529047	2.627671541057368
Death	c-39	Santa Maria da Boa Vista,Altinho,Vertentes,Catende,Sirinhaém,Chã Grande,Macaparana	2.501373145846681	2.501373145846681	2.5444319460067497
Death	c-40	Colinas,Itapecuru Mirim	6.61181324132108	6.61181324132108	6.625290588676417
Death	c-41	Presidente Dutra,Lago da Pedra,São Raimundo das Mangabeiras,Santa Inês,Zé Doca,Coroatá	5.951775413984882	5.949964113142741	5.990416822897139
Death	c-42	Codó,Barra do Corda	5.81957372938346	5.81957372938346	5.970706786651669
Death	c-43	Vitória do Mearim,Grajaú	5.368124557155546	5.368124557155546	5.430427446569179
Death	c-44	Jaguaribe,Pereiro	1.253924543705896	1.253924543705896	1.3633670791151107
Death	c-45	Barreira,Marco,Santa Quitéria	1.165293358089504	1.1612085746229235	1.2411323584551932
Death	c-46	Tabuleiro do Norte,Granja,Massapê,Jijoca de Jericoacoara	0.7905774616668539	0.7890456678668861	0.9193475815523058
Death	c-47	São Benedito,Irauçuba,Bela Cruz	0.5251511308588913	0.5208906340337	0.6646794150731158
Death	c-48	Iracema,Varjota,Missão Velha	1.402465464139392	1.402465464139392	1.418710161229847
Death	c-49	Guaraciaba do Norte,Guaiúba,Ubajara,Viçosa do Ceará,Amontada,Senador Pompeu	0.7055840689180185	0.7051890164302707	0.7827584051993499
Death	c-50	Lavras da Mangabeira,Monsenhor Tabosa,Novo Oriente,Santana do Acaraú,Nova Russas,Uruburetama,Itaitinga	0.5280558550114772	0.5273786221753378	0.6065616797900263
Death	c-51	Campos Sales,Quixadá	0.7397732985913348	0.7397732985913348	0.8165729283839518
Death	c-52	Jucás,Horizonte	0.8218431294010158	0.8218431294010158	1.2673040869891263
Death	c-53	Forquilha,Independência	1.446517401213701	1.446517401213701	1.4680914885639293
Death	c-54	Massaranduba,Campo Alegre	2.7417349399443793	2.7417349399443793	2.8068991376077976
Death	c-55	Corupá,Palmitos	1.9689777440470135	1.9689777440470135	2.033277090363704
Death	c-56	Luzerna,Guaraciaba	1.9658952164238555	1.9658952164238555	1.973012748406449
Death	c-57	Trombudo Central,Cunha Porã,Luiz Alves	2.259938616391324	2.259938616391324	2.292450943632046
Death	c-58	Barra Velha,Santa Cecília	2.125435677937811	2.125435677937811	2.2025684289463827
Death	c-59	Abelardo Luz,Quilombo,Balneário Barra do Sul,Otacílio Costa,Itapiranga,Urubici,Pouso Redondo,Itá,Araquari,Irani,Faxinal dos Guedes,Pinhalzinho,Bombinhas,São José do Cedro	2.059741892542857	2.0587963125443323	2.0997616369382404
Death	c-60	Garuva,Campo Erê,Herval d'Oeste	2.0401812119282123	2.0401812119282123	2.0638920134983127
Death	c-61	Areal,Engenheiro Paulo de Frontin,Mangaratiba	2.523148835602123	2.505629302971688	2.6431571053618295
Death	c-62	Itatiaia,Aperibé,Carapebus	2.4761715228666112	2.4761715228666112	2.6033370828646416
Death	c-63	Carmo,Santo Antônio de Pádua	2.746854606860419	2.746854606860419	2.8180352455942996
Death	c-64	Comendador Levy Gasparian,Cantagalo	2.7251893703567323	2.7251893703567323	2.7492688413948247
Death	c-65	Silva Jardim,Seropédica,Queimados	3.282719562021297	3.2819294570458015	3.3507311586051727
Death	c-66	Joaquim Távora,Santa Mariana	1.231509463294747	1.2022018395312672	1.3294900637420324
Death	c-67	Santo Antônio do Sudoeste,Araruna,Paiçandu,Sengés	0.2292120042964926	0.21613940827542644	0.44976565429321336
Death	c-68	Rebouças,Colombo	0.9775476845888862	0.9685583096727305	1.1480877390326205
Death	c-69	Santa Tereza do Oeste,Douradina	0.9045123417357407	0.9033271842724967	0.9459130108736412
Death	c-70	Santa Isabel do Ivaí,Terra Rica,Cidade Gaúcha,Clevelândia,Mamborê,Jaguapitã,Florestópolis,Planalto,Laranjeiras do Sul,Piraí do Sul	0.8349249282137083	0.833699493173734	0.8603562054743161
Death	c-71	Porecatu,Salto do Lontra,Candói,Altônia,Curiúva,Santa Terezinha de Itaipu	0.272964980220423	0.27217487524492695	0.3044494438195228
Death	c-72	Uraí,Quitandinha,Carambeí,Ibaiti,Missal	0.1782683574617129	0.17408251274256786	0.20100112485939275
Death	c-73	Terra Roxa,Prudentópolis	0.35112189597188004	0.3258308134764534	0.6770903637045369
Death	c-74	Jandaia do Sul,Pitanga,Realeza,Arapoti	0.8394598657991431	0.8394598657991431	0.8618672665916761
Death	c-75	Ervália,Guaranésia	2.220199253777041	2.2190140963137974	2.252793400824897
Death	c-76	Conselheiro Pena,Santa Juliana	5.161332015120406	5.158004857482554	5.195369328833895
Death	c-77	Nova Ponte,Francisco Sá	2.061705067203685	2.0542125869399372	2.141638545181853
Death	c-78	Divino,Poço Fundo	2.019927520451424	2.019927520451424	2.039276340457443
Death	c-79	Lambari,Paraguaçu	2.9208026059427645	2.9161723253953014	3.00856767904012
Death	c-80	Rio Acima,Lima Duarte	2.881007116248588	2.8798219587853437	2.897225346831646
Death	c-81	Turmalina,Prados	2.3405094810915603	2.3362607360283807	2.4720472440944876
Death	c-82	Jaíba,Juruaia	1.6571874877746064	1.6571874877746064	1.6888451443569557
Death	c-83	Campo Belo,Abaeté	1.094435007748126	1.08969437789515	1.6230971128608926
Death	c-84	Três Marias,Inhapim,Pedralva	2.647924122588495	2.6471340176129985	2.6844769403824524
Death	c-85	Medina,Cássia	1.6015562198480784	1.6015562198480784	1.7331177352830895
Death	c-86	Cristais,Machado	1.4236871524406578	1.4236871524406578	1.5201912260967383
Death	c-87	Resplendor,Itaúna	1.4775193837439815	1.4744557961440459	1.8679227596550434
Death	c-88	Brasília de Minas,Diamantina,Caetanópolis,Fronteira	1.8382373776609404	1.8376447989293183	2.035958005249344
Death	c-89	Alvinópolis,Campanha	1.957719952936228	1.957719952936228	1.9812710911136107
Death	c-90	Rio Pomba,Serra do Salitre	1.298735091168759	1.2847339002208562	1.4633108361454819
Death	c-91	Perdizes,São João Nepomuceno,Botelhos	1.3445635206317297	1.3445635206317297	1.3609486314210726
Death	c-92	Matias Barbosa,Conceição do Mato Dentro,Perdões	1.155709037053051	1.155709037053051	1.199793775778028
Death	c-93	Matozinhos,Nova Era	0.9582078638052011	0.9523924257944938	1.7014810648668919
Death	c-94	Muzambinho,Borda da Mata	2.294943064139546	2.294943064139546	2.326152980877391
Death	c-95	Bocaiúva,Bicas,Bom Despacho	2.775299806677594	2.775299806677594	2.813992000999876
Death	c-96	Areado,Passa Quatro	2.721196866110471	2.721196866110471	2.730352455943008
Death	c-97	Barroso,Carlos Chagas	1.8540758990788517	1.8540758990788517	1.9306149231346086
Death	c-98	Manhumirim,Estiva	1.6938938266841377	1.6916338610631625	1.744000749906262
Death	c-99	Martinho Campos,Elói Mendes	1.2215540276288315	1.2087456102850278	1.6888826396700416
Death	c-100	Resende Costa,São Roque de Minas	1.4988363093757884	1.4988363093757884	1.53350206224222
Death	c-101	Salinas,Dores do Indaiá,Santa Maria de Itabira,Mantena,Alterosa,Coração de Jesus,São Gonçalo do Sapucaí,Nova Resende,Antônio Carlos,São Domingos do Prata,Mar de Espanha,Itamonte,Porteirinha,Rio Paranaíba,São João Evangelista,Maria da Fé,Vazante,Congonhal,Carmo do Paranaíba,Pompéu,Capitólio,Monte Sião,Lagoa Formosa,Rio Piracicaba,Itaú de Minas,Monte Azul,Ipanema	1.490417938083516	1.4898249302808073	1.5372397894707612
Death	c-102	Raul Soares,Caldas,Carmo de Minas,Felixlândia,Teixeiras	1.4858825203991457	1.4821007872640568	1.5151106111736037
Death	c-103	Santa Maria do Pará,Igarapé-Açu	3.3479410056796883	3.3333163403534574	3.4619422572178493
Death	c-104	Moju,Novo Progresso,Óbidos	2.9886280834922494	2.983753195050172	3.152924634420699
Death	c-105	Vigia,Rurópolis,Alenquer	3.2265904303423922	3.216184807071843	3.337476565429322
Death	c-106	Anapu,Rondon do Pará	2.0427799203490804	2.0336373247005213	2.239201349831271
Death	c-107	São Geraldo do Araguaia,Ulianópolis	2.009788487007708	2.00822179406018	2.0738470191226095
Death	c-108	Breu Branco,Brasil Novo,Curionópolis	1.5980757924456803	1.5938709105786775	1.7582114735658039
Death	c-109	Almeirim,Portel	2.792273864608035	2.792273864608035	2.822440944881891
Death	c-110	Itupiranga,Mocajuba,Uruará	2.425787100752393	2.4226266808504087	2.5090926134233227
Death	c-111	Terra Santa,São Félix do Xingu,Concórdia do Pará	2.267300681963278	2.2668385001809797	2.305268091488564
Death	c-112	Rio Maria,São Domingos do Araguaia,Santana do Araguaia	2.0812064209456884	2.0812064209456884	2.092294713160855
Death	c-113	Itacaré,Gandu	4.203243689776199	4.203243689776199	4.2353205849268845
Death	c-114	Itajuípe,Maragogipe	3.6073021995355807	3.6073021995355807	3.6747281589801286
Death	c-115	Belo Campo,Medeiros Neto	2.734396580230604	2.7313329926306684	2.801462317210348
Death	c-116	Uauá,Barra da Estiva	2.591710303297033	2.5905251458337886	2.622590926134233
Death	c-117	Uruçuca,São Félix do Coribe,Itanhém,Itatim,Santa Maria da Vitória	2.5413828078495313	2.540908744864234	2.5876640419947514
Death	c-118	Cachoeira,Amargosa,Miguel Calmon	2.309777696726609	2.309777696726609	2.3589613798275217
Death	c-119	Entre Rios,Itapetinga,Correntina	2.157351341848581	2.1553089501152907	2.29859392575928
Death	c-120	Alcobaça,Mutuípe	2.2336902145797946	2.231811784443103	2.3104049493813275
Death	c-121	Caravelas,Itabela	3.874759751256825	3.874759751256825	3.9063742032245985
Death	c-122	Laje,Cândido Sales	3.0162020411958332	3.0162020411958332	3.082770903637045
Death	c-123	Muritiba,Capim Grosso,Iguaí,Lapão	3.1657861284522086	3.1657861284522086	3.185583052118485
Death	c-124	Coaraci,Ibotirama,Ribeira do Pombal	2.6698405767755116	2.6685882900177176	2.7212035995500563
Death	c-125	Itiúba,Barra do Choça,Curaçá,Araci,Bom Jesus da Lapa,Xique-Xique,Livramento de Nossa Senhora	2.4033518871812083	2.4019974215089297	2.4725212919813595
Death	c-126	Belmonte,Euclides da Cunha	2.4763313110481935	2.4763313110481935	2.510873640794901
Death	c-127	Cansanção,Itarantim	2.8467789745391325	2.8467789745391325	2.8579115110611175
Death	c-128	Alhandra,Solânea	4.252387626336389	4.252387626336389	4.273322084739409
Death	c-129	Alagoa Nova,Cuité	4.029916523018276	4.029916523018276	4.050524934383202
Death	c-130	Guaçuí,Anchieta	4.193624702491153	4.193624702491153	4.292182227221598
Death	c-131	Fundão,Santa Maria de Jetibá,Iúna,Santa Leopoldina,Piúma,Pinheiros,Marataízes,Vila Valério,Bom Jesus do Norte,São Roque do Canaã,Domingos Martins,Iconha,Ecoporanga,Montanha,Pedro Canário,Presidente Kennedy,Venda Nova do Imigrante,Itapemirim,Vargem Alta	4.077922075074977	4.077922075074977	4.104922739920672
Death	c-132	Marilândia,Pancas	3.8977282211284625	3.8977282211284625	3.926602924634423
Death	c-133	São Paulo do Potengi,Extremoz	2.9093968139087965	2.871478136061314	3.2091301087364075
Death	c-134	Caraúbas,Goianinha,Jardim de Piranhas,João Câmara,Macau	3.734003200975343	3.731202962785762	3.7989313835770524
Death	c-135	Piranhas,Piracanjuba	2.5348028717750264	2.5336177143117826	2.6561492313460815
Death	c-136	Caçu,Cachoeira Alta,Rialma,Guapó	2.3758500930859827	2.3758500930859827	2.4079208848893896
Death	c-137	Corumbaíba,Sanclerlândia,Rubiataba,Campinorte	1.8456775878748137	1.8450850091431916	1.8759467566554187
Death	c-138	Orizona,Cidade Ocidental,Caiapônia,Posse,Jussara,Vianópolis	1.657639180925817	1.657639180925817	1.7516060492438446
Death	c-139	Aripuanã,Diamantino	4.141181318057599	4.139302887920907	4.222478440194975
Death	c-140	Brasnorte,Nova Xavantina	2.9353791611060736	2.927193408168878	3.0821897262842137
Death	c-141	Peixoto de Azevedo,Mirassol d'Oeste,Confresa,Tapurah	3.120170931723374	3.120170931723374	3.142032245969253
Death	c-142	Guaraí,Dianópolis	2.0127705239410596	1.9740539752124926	2.2434195725534303
Death	c-143	Nova Mamoré,Colorado do Oeste,São Miguel do Guaporé	4.545538512715338	4.544748407739842	4.570228721409824
Death	c-144	Campo do Brito,Barra dos Coqueiros,Carira,Laranjeiras	4.785281341071583	4.785281341071583	5.032339707536558
Death	c-145	Nossa Senhora das Dores,Poço Verde	5.22360154360543	5.22360154360543	5.279190101237346
Death	c-146	Terenos,Aparecida do Taboado,Ladário,Cassilândia	0.7937247528287505	0.7804517337018552	1.0820397450318713
Death	c-147	Batayporã,Água Clara,Itaquiraí,Caarapó,Porto Murtinho,Camapuã,Angélica,Glória de Dourados,Rio Verde de Mato Grosso,Deodápolis,Nova Alvorada do Sul,Mundo Novo,Anastácio,Bela Vista	0.7195216019185143	0.7110755266979281	0.8462611816380097
mobility	c-1	Jundiaí,Mairiporã,Santos,Santo André,Barueri,Osasco,São Bernardo do Campo,São Paulo,Santana de Parnaíba,Campinas	-0.8044992586670923	-1.2186431433034226	9.47112298462692
